,area,item_code,item,element,year,unit,value_exp_qty
8787,China,15,Wheat,Export Quantity,1965,tonnes,10700.0
8788,China,15,Wheat,Export Quantity,1966,tonnes,1814.0
8789,China,15,Wheat,Export Quantity,1967,tonnes,2515.0
8790,China,15,Wheat,Export Quantity,1968,tonnes,156.0
8791,China,15,Wheat,Export Quantity,1969,tonnes,329.0
8792,China,15,Wheat,Export Quantity,1970,tonnes,11878.0
8793,China,15,Wheat,Export Quantity,1971,tonnes,389.0
8794,China,15,Wheat,Export Quantity,1972,tonnes,4935.0
8795,China,15,Wheat,Export Quantity,1973,tonnes,1206.0
8796,China,15,Wheat,Export Quantity,1974,tonnes,1208.0
8797,China,15,Wheat,Export Quantity,1975,tonnes,136.0
8798,China,15,Wheat,Export Quantity,1976,tonnes,40.0
8799,China,15,Wheat,Export Quantity,1977,tonnes,44.0
8800,China,15,Wheat,Export Quantity,1978,tonnes,5.0
8801,China,15,Wheat,Export Quantity,1979,tonnes,25.0
8802,China,15,Wheat,Export Quantity,1980,tonnes,157.0
8803,China,15,Wheat,Export Quantity,1981,tonnes,17.0
8804,China,15,Wheat,Export Quantity,1982,tonnes,30.0
8805,China,15,Wheat,Export Quantity,1983,tonnes,9.0
8806,China,15,Wheat,Export Quantity,1984,tonnes,82.0
8807,China,15,Wheat,Export Quantity,1985,tonnes,6128.0
8808,China,15,Wheat,Export Quantity,1986,tonnes,11942.0
8809,China,15,Wheat,Export Quantity,1987,tonnes,6756.0
8810,China,15,Wheat,Export Quantity,1988,tonnes,6700.0
8811,China,15,Wheat,Export Quantity,1989,tonnes,1268.0
8812,China,15,Wheat,Export Quantity,1990,tonnes,3520.0
8813,China,15,Wheat,Export Quantity,1991,tonnes,2867.0
8814,China,15,Wheat,Export Quantity,1992,tonnes,5132.0
8815,China,15,Wheat,Export Quantity,1993,tonnes,86944.0
8816,China,15,Wheat,Export Quantity,1994,tonnes,107257.0
8817,China,15,Wheat,Export Quantity,1995,tonnes,16793.0
8818,China,15,Wheat,Export Quantity,1996,tonnes,6.0
8819,China,15,Wheat,Export Quantity,1997,tonnes,712.0
8820,China,15,Wheat,Export Quantity,1998,tonnes,6052.0
8821,China,15,Wheat,Export Quantity,1999,tonnes,1355.0
8822,China,15,Wheat,Export Quantity,2000,tonnes,2521.45
8823,China,15,Wheat,Export Quantity,2001,tonnes,454802.0
8824,China,15,Wheat,Export Quantity,2002,tonnes,687629.0
8825,China,15,Wheat,Export Quantity,2003,tonnes,2237494.0
8826,China,15,Wheat,Export Quantity,2004,tonnes,784032.0
8827,China,15,Wheat,Export Quantity,2005,tonnes,260356.0
8828,China,15,Wheat,Export Quantity,2006,tonnes,1114103.0
8829,China,15,Wheat,Export Quantity,2007,tonnes,2337184.0
8830,China,15,Wheat,Export Quantity,2008,tonnes,125950.0
8831,China,15,Wheat,Export Quantity,2009,tonnes,8432.0
8832,China,15,Wheat,Export Quantity,2010,tonnes,72.0
8833,China,15,Wheat,Export Quantity,2011,tonnes,39808.0
8834,China,15,Wheat,Export Quantity,2012,tonnes,29.0
8835,China,15,Wheat,Export Quantity,2013,tonnes,2563.0
8836,China,15,Wheat,Export Quantity,2014,tonnes,962.0
8837,China,15,Wheat,Export Quantity,2015,tonnes,5302.0
8838,China,15,Wheat,Export Quantity,2016,tonnes,10538.0
